row,column,flags,text_snippet
71,response,['medical/mental_health_ref'],It could be really helpful to see a counselor/therapist about your increasing depression/panic symptoms. Finding out the cause of depression/anxiety isn't alway
72,response,['medical/mental_health_ref'],Have you used meditation or hypnosis? Relaxing the mind and connecting with your true self is a great way to calm your thoughts and get to peace and calm. Hypno
74,response,['medical/mental_health_ref'],"Anxiety and depression is caused by ineffective functioning of the adrenals, kidneys, and the other systems that affects.A basic protocol of natural health make"
75,response,['medical/mental_health_ref'],Meditation may be able to assist you in lowering your anxiety and depressive symptoms. Meditation…Breaks Anxious Thought PatternsA common symptom of anxiety is 
76,response,['medical/mental_health_ref'],Anxiety and depression are often linked. I don't consider them as diseases. Depression is a symptom of deep hurts to the sense of self that leaves a person feel
77,response,['medical/mental_health_ref'],Depression and anxiety can be disconcerting and disruptive to our lives in many ways. I am sorry that you are suffering so much. Depression and anxiety can aris
78,response,['medical/mental_health_ref'],Life can bring us all kinds of struggles.   Depression and Anxiety are very common reasons people come into counseling.  Both can be debilitating.  Sometimes wh
79,response,['medical/mental_health_ref'],"Wanting to make changes and asking for assistance is the first step. Overcoming anxiety and depression is not an easy feat to do on your own, especially if it's"
80,response,['medical/mental_health_ref'],"First, be patient because anxiety and depression are rooted in a person's outlook on who they are and how they handle situations and relationships.Changing thes"
84,response,['medical/mental_health_ref'],"Chronic pain at the back likely results from a few areas:L4-L5 kidney zone, most likely (lower back);Bone spurs, fused discs, and slipped discs, caused by conne"
85,response,['medical/mental_health_ref'],Maybe if you started to address questions of an inner nature of what changed in your life as a result of the back problem.To know your limitations and the areas
87,response,['medical/mental_health_ref'],"Look up online what the local hospital offers to people.  Also, google some of the key words you just wrote here, like depression and counseling, low-cost couns"
91,response,['medical/mental_health_ref'],"For starters, know that this is a normal experience for many men at some point in their lives. While this can certainly cause some embarrassment, a diminished s"
94,response,['medical/mental_health_ref'],"Assuming there are no medical explanations for this issue, many men I've worked with on this come to see it as essentially a form of Anxiety. There is a phenome"
97,response,['medical/mental_health_ref'],Depression and PMS symptoms can be so hard to navigate !  Looking at this from a holistic standpoint can help you understand why you get these mood swings and w
99,response,['medical/mental_health_ref'],"In a way, self-harm can present somewhat like an addiction.  According to new research within the field of neuroscience there is a valid explanation for this.  "
103,response,['medical/mental_health_ref'],Agree with the apartment manager's viewpoint that your disability is not a physical limitation.Ask the manager if they'd accept an explanatory letter from a the
104,response,['medical/mental_health_ref'],This is tricky because there are different types of emotional support dogs. The ones that are officially trained actually go through months of training and then
106,response,['medical/mental_health_ref'],This is so hard. It is hard for someone to understand what depression is without having experienced it themselves. Unfortunately people without depression somet
107,response,['medical/mental_health_ref'],"It can be hard for husbands to hear that their wife is unhappy.  By nature men tend to be more of the fix it type.  So if they are sad, they fix it.  If their w"
110,response,['medical/mental_health_ref'],I applaud your courage in asking this question to gain some deeper insight into what is happening in your life. This is one of the most common things that I per
111,response,['medical/mental_health_ref'],"Seasonal Affective Disorder (S.A.D.) is a term that reflects how many people are affected by the changing seasons, especially fall to winter.  Everyone suffers "
115,response,['medical/mental_health_ref'],I am glad that you are getting ahead of this by noticing this seasonal pattern to your depression. Winter depression (seasonal affective) is something that affe
117,response,"['phone', 'medical/mental_health_ref']","Cold climate is often accompanied by grey skies, snow and
ice. The elements along with wind, windchill and severely cold temperatures may
lead to feelings of sa"
118,response,['medical/mental_health_ref'],"First of all, it is excellent that you are self aware and able to identify the pattern to your moods. Many people suffer from the winter blues, which is called "
120,response,['medical/mental_health_ref'],About 3 million people in the United States suffer from seasonal affective disorder. Seasonal affective disorder or seasonal depression occurs during the same s
124,response,['medical/mental_health_ref'],"Seasonal depression can be difficult due to the weather being a primary trigger. Understanding that we have very little control over the weather, therefore we c"
127,response,['medical/mental_health_ref'],You are in the midst of a really hard time and it sounds like you have no help at all.  Search out a local support group through community counseling type cente
128,response,['medical/mental_health_ref'],"If you are a people-pleaser type or a natural caretaker, you can slowly ""lose yourself"" over time if you are always tending to the needs of others and neglectin"
136,response,['medical/mental_health_ref'],I would say talk to her about her depression. The best thing you can do is let her know that you are there for her as a support system. I would encourage her to
146,response,['medical/mental_health_ref'],Thank you for asking this important question. I find that there are three steps to getting ready for treatment. Step one is expressing interest in wanting to re
147,response,['medical/mental_health_ref'],"Certainly counselling can help. however, there is a caveat, namely, you will need the right counsellor with the right approach. This leads to two questions: 1) "
152,response,['medical/mental_health_ref'],"First of all, I can tell that you really care about your friend and I think it's great that you are reaching out with your concern. It's hard to determine wheth"
153,response,['medical/mental_health_ref'],Maybe your thoughts require your attention and the best course would be to pay attention and follow them!If you're in an especially stressful or uncertain time 
154,response,['medical/mental_health_ref'],"I imagine that it's pretty disconcerting to feel as though you lost yourself.When you said that you are jaded, I'm not sure whether you mean that you are jaded "
155,response,"['phone', 'medical/mental_health_ref']","Feelings are real, is very unlikely that you are making them up since they are a response to the thoughts in your mind and your daily experiences and interactio"
156,response,"['phone', 'medical/mental_health_ref']","I understand that talking about our feelings can be awkward and using jokes is a way to relieve that awkwardness, but there is a right or wrong way to talk abou"
158,response,['medical/mental_health_ref'],"Any diagnosis is limited in its usefulness.Knowing the name of some typical ways you may feel, think and behave, doesn't help you or anyone to understand why th"
159,response,['medical/mental_health_ref'],"Hello, and thank you for your question. Self-diagnosing is something that we all do about one health issue or another. Taking a guess about what may or may not "
162,response,['medical/mental_health_ref'],"One way to know yourself a little better and why the dynamics you describe take place, is to understand the particular dynamics of your life context.Look at you"
163,response,['medical/mental_health_ref'],"Hello, and thank you for your question. I am very sorry that you are struggling. I have a few thoughts and perhaps some of my colleagues will add something else"
165,response,['medical/mental_health_ref'],"The first step, which you've taken, is actually wanting to talk to someone. It's a great sign that you are seeking to reach out for help. And there are therapis"
166,response,['medical/mental_health_ref'],"Hi,Reaching out here is a great start! I recommend looking for somebody in your area that works with people experiencing depression. After you've chosen somebod"
168,response,['medical/mental_health_ref'],"Great that you realize talking with a professional counselor about how you feel, would be helpful!If you'd like a very fast response by phone, then google ""depr"
171,response,['medical/mental_health_ref'],"Depression has many different signs and symptoms and looks different for every person.  Often times people think depression is more about feeling ""sad,"" but dep"
172,response,['medical/mental_health_ref'],"I wouldn't necessarily say you are clinically depressed based on
that first paragraph in your question. Because that could describe more
introverted behavior (p"
173,response,['medical/mental_health_ref'],"Hi, Depression can look different for everybody. It sounds to me like what your family is trying to tell you that they are worried about you, and think this beh"
176,response,['medical/mental_health_ref'],"Although some people managing depression feel sad or ""down"",  it is a possible to have depression without an obvious sad mood.  Many people indicate that they f"
177,response,['medical/mental_health_ref'],"Hello. Being a teenager in our society today can cause depression quite easily. We look at the world in which we live, and the doubts we have about being able t"
178,response,['medical/mental_health_ref'],"The answer to the question of whether or not you're depressed, is less meaningful than what you are doing to feel strong and secure in your life.Otherwise, peop"
179,response,['medical/mental_health_ref'],"I'm alway wary of assigning a term to a feeling, as often that term becomes more important than the feeling itself. From the very little that you have written, "
180,response,['medical/mental_health_ref'],"Sounds like signs of someone who is depressed.Since the person in question is your friend, offer your friendship to listen to any situations or feelings she has"
184,response,['medical/mental_health_ref'],Your situation sounds extremely frustrating.You're doing the right move to state you don't want to discuss your depression with her.I guess you could ask if she
185,response,['medical/mental_health_ref'],"Hello,While one can be sad from time to time, feeling sad ""all the time"" could be a sign of depression. If you feel sad on most days, it is worthwhile speaking "
188,response,['medical/mental_health_ref'],"Empathy usually falls on a spectrum, meaning that some people show more than others. Empathy is the ability to look at the world through someone else's eyes or "
189,response,['medical/mental_health_ref'],"Empathy is the ability
to tap into our own experience to help us connect with others in order to be
aware of how they are experiencing life. 
It is a skill that"
190,response,['medical/mental_health_ref'],"Love yourself more and treat yourself kindly, with empathy and compassion.Usually when people feel depressed they also feel lonely and isolated.  Since at this "
191,response,['medical/mental_health_ref'],It can be really tough to tell someone - anyone - that you're feeling depressed. But finding that supportive person that you can share with is a big part of the
192,response,['medical/mental_health_ref'],"Hello,It is completely understandable that you would not want people to know about your depression. I would first like commend you for realizing that you need t"
197,response,['medical/mental_health_ref'],"It is hard to make a definite diagnosis however I would say  that it could be and or a combination of depression, stress, PTSD, etc.  More background informatio"
198,response,['medical/mental_health_ref'],"As far as the formal diagnosis of depression goes, it would be hard to determine without more information. It sounds like you are noticing that there is a signi"
202,response,['medical/mental_health_ref'],"I'm sorry you feel so alone and isolated, those feelings in and of themselves can lead to depression, stress and anxiety.  So job one is finding someone you can"
204,response,['medical/mental_health_ref'],"First, thank you for sharing such deep personal information. It can be difficult to share such intimate information. To begin, it sounds likes your primary conc"
206,response,['medical/mental_health_ref'],Hi there. Being 15 years old can be a very difficult time in your teenage life. I remember when I was 15 and how I often felt my parents weren’t listening to me
211,response,['medical/mental_health_ref'],It sounds like a tough time and it's normal to feel down when your family is going through a divorce or other hardship. There's a difference between feelings li
214,response,['medical/mental_health_ref'],"It sounds like you have been struggling with this for quite some time, using many of the same coping techniques that feel tried and true to no avail. Often, we "
215,response,['phone'],"Hello, and thank you for your question. This is a very serious time. I don't mean to frighten you, but you are right to be concerned. The time right after peopl"
217,response,['medical/mental_health_ref'],"I'm thankful to read your husband found care and that his suicide attempt wasn't successful.   While he was hospitalized, and prior to his release, your husband"
219,response,['medical/mental_health_ref'],I appreciate that you are concerned about your husband's emotions and want to support him as best you can right now. I imagine that you must be going through yo
220,response,['medical/mental_health_ref'],"A failed suicide attempt is commonly thought of as a “cry for help,” however it can also be a serious attempt to find a permanent solution to depression, hopele"
223,response,['phone'],It seems like you are very receptive of your husband’s emotions and want to support him trough this time.  But it is also important of being aware of your emoti
224,response,['medical/mental_health_ref'],"You are describing some of the most common symptoms of depression: low self esteem, difficulty sleeping, changes in appetite, sad mood, feelings of hopeless and"
225,response,['medical/mental_health_ref'],Sometimes repressing anger can lead to depression and block all kinds of other emotions too.  I would wonder about your experience with anger and if you've ever
230,response,['medical/mental_health_ref'],I'm sorry that you have tried several different things and not had much relief.I will say that there are several different types of medications that may help an
232,response,['medical/mental_health_ref'],Wow that is tough. There is nothing worse than fearing abandonment when you are already struggling with depression. It sounds like you are still wanting to work
233,response,['medical/mental_health_ref'],"I'm sorry for the hurt you're feeling from your husband's decision.Keep in mind that if one partner does not want to be in a relationship and remains in it, the"
235,response,"['phone', 'medical/mental_health_ref']","Although the marriage vows say in sickness and health, each person has the right to choose to stay or to leave, depending on their ability to cope and handle ma"
237,response,['medical/mental_health_ref'],"If your husband is changing his mind about whether or not he wants to stay in the relationship, I wonder if you both might benefit from seeing a therapist who s"
239,response,['medical/mental_health_ref'],"Hi Oak Harbor,My heart goes out to you. Sometimes when I'm working with a client who experiences depression or anxiety, I ask them for a glimpse into their wors"
242,response,['medical/mental_health_ref'],Everyone has some level of anxiety - it's what helps us respond to stressors in our lives and clues us into the fact that we need to respond to something going 
244,response,['medical/mental_health_ref'],"It is common to go through a stage of adjustment after a breakup, which may include depression symptoms. I recommend practicing self-care:  stressing on balanci"
245,response,"['phone', 'medical/mental_health_ref']","If you have already been diagnosed with attention-deficit disorder and obsessive-compulsive disorder, can you go back to the people who diagnosed you with those"
247,response,['medical/mental_health_ref'],What stops you now from telling your parents the way you are feeling?Do you imagine asking them for therapy would be a surprise for them?If they're paying atten
248,response,['phone'],"If you are currently feeling as if you want to die, please call 800-273-8255 and talk to someone.One way to work on not always thinking so negatively about your"
253,response,['phone'],It sounds like you have several different things happening at the same time. I would encourage you to call and speak to a local therapist. If you are having tho
259,response,['medical/mental_health_ref'],"It is possible that you have depression, but you could also be experiencing some other changes that mean that you have feelings of being sad without actually be"
261,response,['medical/mental_health_ref'],"Philadelphia, there is help out there. For your daughter's sake, start somewhere. Feelings are only that; your worst fears about who you are are only based on a"
263,response,['medical/mental_health_ref'],"It seems like you may be experiencing depression symptoms, they could be the triggered by unexpected life changes, or building up throughout time.The important "
264,response,['medical/mental_health_ref'],"You are not alone, many people fear opening up to family members about the topic of depression or mental illness. There are many different reason why some may f"
267,response,['medical/mental_health_ref'],"It sounds like you are feeling pretty stuck, lonely, and hopeless; like you have a desire to be more connected to people and to find purpose in life, but are no"
268,response,['medical/mental_health_ref'],Anxiety and Depression are challenging experiences to live with and to manage on a daily basis. I would say that both are challenges to overcome but solutions t
269,response,['medical/mental_health_ref'],"It is challenging to maintain motivation at all times, anxiety and depression can set in which can make interacting with others a  struggle, it can lead us to d"
270,response,['medical/mental_health_ref'],One of the first steps is to manage anxiety and depression symptoms are to establish a good self-care routine.  Start with the most basic things: Eating balance
271,response,['medical/mental_health_ref'],What happens in your life on Wednesdays that you feel like crying?   Crying is natural.  Crying on Wednesdays may also be natural if some type of regular event 
272,response,['medical/mental_health_ref'],"First, let me say that you are a survivor and a warrior. Managing 1 child by yourself is difficult, but twins is a whole different ballgame. Anxiety can affect "
274,response,['medical/mental_health_ref'],One of the first steps is to manage anxiety and depression symptoms are to establish a good self-care routine.  Start with the most basic things: Eating balance
275,response,['medical/mental_health_ref'],I agree with Cory. Acceptance and Commitment Therapy (ACT) does seem to help a lot of people who struggle with anxiety. It's not the only type of therapy that c
276,response,['medical/mental_health_ref'],"As a past sufferer of anxiety myself, I have learned that it is a natural part of life, it is a natural part of us, the longer we try to run from it the more it"
277,response,['medical/mental_health_ref'],"Hello, and thank you for your question. It certainly sounds like you don't like how things are going. Here are a few thoughts and ideas:1. If you haven't seen a"
278,response,['medical/mental_health_ref'],It has been said that depression is often the result of a blocked goal.  Often people struggle with both anxiety and depression but have difficulty determining 
279,response,['medical/mental_health_ref'],"There are many possible issues to consider as depression  social anxieties, even medical illness.  For some, even grief creates a sense of isolation, pains from"
281,response,['medical/mental_health_ref'],"If the symptoms are to the extent that they are affecting your ability to function, you may want to consider seeking treatment. PTSD, anxiety, and depression al"
283,response,['medical/mental_health_ref'],"What is the reason you wouldn't want your parents to know you are trying to find your way through PTSD?Would they believe that you've been traumatized?And, do y"
284,response,['medical/mental_health_ref'],"Post traumatic stress disorder (PTSD) is a very complex issue.  It is the root cause of many other issues including depression, anxiety and anger to name a few."
285,response,['medical/mental_health_ref'],"Unfortunately, ptsd is not something that can be cured.  Ptsd can be managed through therapy.  Mindfulness can assist in redirecting thoughts and gaining furthe"
288,response,['medical/mental_health_ref'],I really love that you're taking responsibility for your pessimism here. There's a modern parable about two young brothers. One child is in a room full of every
293,response,['medical/mental_health_ref'],Maybe you have depression.The name of your condition matters much less than the descriptions you wrote of how you feel.Since you've observed how you sometimes i
294,response,['medical/mental_health_ref'],"Hi Loyal, This is a common question. I suggest that you not diagnose yourself (only a physician can do that), but the symptoms you mention are certainly common "
299,response,['medical/mental_health_ref'],"Hi Campbell River, You say you have anger but you don't mention how it shows. Or maybe it doesn't. Are you aggressive with your girlfriend? Since you mention de"
300,response,['medical/mental_health_ref'],"Not having support from your family for such a significant problem, is a problem itself.How about your friends, are any of them nurturing or treat you kindly wh"
305,response,['medical/mental_health_ref'],"Deciding whether or not psychiatric medicine is a good option can be complicated, as you have noticed, and only a person who is licensed to prescribe can give y"
307,response,['medical/mental_health_ref'],"Feeling alone and/or isolated is almost always associated with being depressed. As humans, we need connection and interaction with others in order to feel satis"
308,response,['medical/mental_health_ref'],"Hi Ohio,I'm so glad you reached out. I urge you to talk to someone close to you, today, about your feelings, and to also seek professional help for your serious"
309,response,['medical/mental_health_ref'],It sounds like you have been a positive support for your fiancee. There is no doubt that this situation is a great challenge for the both of you. While it may f
312,response,['medical/mental_health_ref'],"Hi Helena,I felt a bit sad when I read this. This is a new term for me... ""semi-relationship"". What does it mean? I know that today's culture for young people i"
318,response,['medical/mental_health_ref'],The ADHD and manic depressive episodes are terms other people told you that you have.You don't have to accept these words to describe who you are.A lot of menta
321,response,['medical/mental_health_ref'],"A PTSD diagnosis requires an event which occurred at least 6 months prior to the symptoms.   Depression is a common symptom of PTSD, but depression can come fro"
322,response,['medical/mental_health_ref'],"In general, the answer is no. Depression can not not generally cause PTSD. Your question does make a lot of sense, though. Depression is a common symptom of PTS"
323,response,['medical/mental_health_ref'],Did you take the medication the way the psychiatrist prescribed it?  Did you follow up with her/him to report how it was going?  Different medications work diff
325,response,['medical/mental_health_ref'],"Frequently when working with clients, I utilize the A-B-C model developed by Albert Ellis, the founder of Rational Emotive Behavior Theory. The theory basically"
327,response,['medical/mental_health_ref'],"The best way to handle depression and anxiety is with a combination of appropriate medication given to you by a medical doctor, and therapy to help you understa"
328,response,['medical/mental_health_ref'],"First of all, if you’re sick and in pain, have you seen your doctor? If you have a chronic illness and pain, this can often lead to depression and is very commo"
330,response,['medical/mental_health_ref'],"What you are experiencing is totally normal and these emotions mean you are human! Humans are social creatures who were created to be in connection with others,"
334,response,['medical/mental_health_ref'],"What you're experiencing is anxiety, it's actually quite common. Good news - you're not alone in this experience! That being said, it can be so frustrating and "
335,response,['medical/mental_health_ref'],I think you have a lot of insight into what’s going on - being able to pinpoint the issue you’re facing and describe the responses it evokes. It sounds like you
336,response,['medical/mental_health_ref'],Reaching out to talk about these issues is an important first step. Finding professional services might be recommended if these issues are happening more and mo
339,response,['medical/mental_health_ref'],Thanks for sharing your concern!  I think you'd be surprised if you knew how many people feel the same way.  Being in crowds can provoke anxiety (one of the sym
340,response,['medical/mental_health_ref'],So amazing that you are aware of your social anxiety and distress with others you are in relationships with. You have taken the first step toward a journey of h
341,response,['medical/mental_health_ref'],You might be surprised how normal you are. Anxiety is incredibly common and while your particular type of existential anxiety might be unique to you - it is ver
342,response,['medical/mental_health_ref'],"Hi California, What you're experiencing is indeed anxiety; it's very common. Through research we know a lot of things about how to reduce anxiety. I'll get you "
344,response,['medical/mental_health_ref'],Your life here matters and being present in it so you feel joy in yourself and your surroundings is important in creating your sense of ease and balance. No one
345,response,['medical/mental_health_ref'],"Religious questioning is a complex and often philosophical topic, and these types of questions, especially around heaven, hell, and an afterlife can bring up a "
347,response,['medical/mental_health_ref'],Many people generate intense anxiety with obsessive thinking.  While the nature of your obsession about the afterlife and eternity appear very powerful and uniq
349,response,['medical/mental_health_ref'],I first wonder what your anxiety or fear connects to. I don't know whether it is about sex itself or about ideas of worthiness or feeling desirable.There is als
352,response,['phone'],"Many times when things become difficult to manage, is because we are getting out of our comfort zone, so we seek growth and change.  Coping with the difficultie"
357,response,"['phone', 'medical/mental_health_ref']","What are the best ways to reduce anxiety?I have anxieties about everyday stressors, i.e. finances, work, relationships, kids, and maintaining a household.Our ev"
358,response,['medical/mental_health_ref'],"Something to remember about anxiety is that it's a useful and necessary response to stressors, and we all have a level of anxiety that falls somewhere on the sp"
360,response,['medical/mental_health_ref'],Anxiety is overwhelming insecurity.Try to think of why you'd feel insecure or have very little confidence in your ability to complete or be in relationships.Is 
361,response,['medical/mental_health_ref'],"Which one gives you the most anxiety? List from top to bottom which one gives you the greatest anxiety and ask the question how come? From there, we can figure "
362,response,['medical/mental_health_ref'],"Since it is clear that people react differently to the same stressors, we know that the stressors are not causing the anxiety, our thoughts about the stressors "
371,response,['medical/mental_health_ref'],"Hi there, Thank you for your question. It's absolutely ok to feel nervous going to therapy. I have experienced anxiety going to see my own therapist. There can "
374,response,['medical/mental_health_ref'],What you are experiencing is extremely normal. Opening up to someone you don't know from a can of paint can elicit some uncomfortable feelings and make you feel
378,response,['medical/mental_health_ref'],It takes a lot of courage to go to therapy.  I have gone myself as a Counselor and know what that feeling is like. This is normal but hopefully you have become 
384,response,['medical/mental_health_ref'],"Well, it's generally okay to feel anxious or nervous about going into therapy, particularly in the beginning because the process of being open about what you ar"
388,response,['medical/mental_health_ref'],"It's normal to feel a little anxiety--after all it's an important encounter for you.  My suggestion is to discuss this with your therapist, let him/her know how"
390,response,['medical/mental_health_ref'],"""Normal"" can be an insidious word to use because it can undermine your sense of worth.  It implies there's one particular way you should be behaving and can lea"
391,response,['medical/mental_health_ref'],Everyone has different experiences going to therapy. Being nervous can be a typical emotion one might feel. Emotions are our body's way of telling us important 
394,response,['medical/mental_health_ref'],Sounds like a lot is going on right now at such a young age. I'd start with discussing with mom your concerns and ideal situation. I'm unsure what prevents you 
396,response,['medical/mental_health_ref'],"OK first things first. We have to think of your safety and take care of those thoughts of hurting yourself.Yes, this is a major problem for you and can cause an"
398,response,['medical/mental_health_ref'],I am so sorry to hear you are going through this. Divorce can be so disruptive in a child's life.I'd really need a lot more information about your situation bef
399,response,['medical/mental_health_ref'],"Anxiety can absolutely make you think you heard something about you. When we are on high alert, we tend to look for threats and often the greatest threats we ex"
400,response,['medical/mental_health_ref'],"It sounds like you are having difficulty knowing if people are saying things to you, or if you only thought someone was talking to you, and this is anxiety prod"
401,response,['medical/mental_health_ref'],"That is awful! I am sure you are ready to start getting some rest. It's normal for us to wake a few times in the night, however, when we are dealing with high a"
403,response,['medical/mental_health_ref'],Relationships at any amount of distance can be so hard! It makes sense that you are encountering more anxiety than usual given that major change in your relatio
404,response,['medical/mental_health_ref'],"In a way, yes, you have separation anxiety. It's normal in a relationship for us to slow down a bit with the attachment behaviours that establish and deepen lov"
406,response,['medical/mental_health_ref'],"Consider talking with your boyfriend about times that you may be able to talk together while he is away. This way, you have an idea when you'll be able to conta"
409,response,['medical/mental_health_ref'],"Anxiety is usually a sign of a current problem to which familiar emotional patterns of feeling similarly upset, attach themselves.Try to understand more about w"
411,response,['medical/mental_health_ref'],Anxiety can cause such a feeling of discomfort in our bodies that it can seem unbearable. The concern that I can hear in what you have written is that the thoug
412,response,['medical/mental_health_ref'],"First, congratulations on your new job.  Apparently your employers think highly of you, since they hired you!You say that ""people keep telling"" you that you hav"
413,response,['medical/mental_health_ref'],Its understandable to have anxiety when transitioning to a new job/career or any other major life change. Doing some mindfulness activities such as deep breathi
414,response,['medical/mental_health_ref'],"Hi, It is really good that you are working so hard to take care of your family. Anxiety can be so challenging, especially when new challenges have come up. It w"
415,response,['medical/mental_health_ref'],"Congratulations on your new job. Chances are, you accepted this opportunity knowing that sometimes, you feel heightened levels of anxiety while traveling (or at"
416,response,['medical/mental_health_ref'],"Anxiety or panic attacks can be very frightening.  Here are a few ""tools"" you can use that will help in the short term:  Keeping your mind occupied by listening"
417,response,['medical/mental_health_ref'],"Bravo, on your success in securing a job and also for being proactive with your need. Starting a new job can be scary and having to travel away from your home a"
418,response,['medical/mental_health_ref'],"First of all, congratulations on your new role! Transitions can be challenging, and it sounds like you are experiencing a lot of change.  This would be difficul"
419,response,['medical/mental_health_ref'],"It is ok to have anxiety.   Please don't be anxious about being anxious.If you feel anxiety coming over you, then pull off the road to a safe place.   Concentra"
420,response,"['phone', 'medical/mental_health_ref']","Anxiety often occurs when big or unexpected changes come to our lives, like having new jobs, relocating, or assuming new roles. Notice if your anxiety feels lik"
425,response,['medical/mental_health_ref'],Possibly you haven't completed your phase of mourning the recently passed relationship and lifestyle which surrounded it.Relationship breakups mean a person's e
426,response,['medical/mental_health_ref'],Despite your anxiety you are highly attuned to your sense of well being and skillful in articulating the details of when anxiety takes over.Sometimes people who
427,response,['medical/mental_health_ref'],"With the way you described your anxiety, it sounds like you have different types of anxiety. I'm not sure whether you have anxiety of public places, large crowd"
428,response,['medical/mental_health_ref'],"Wow, congratulations on being in a masters program. You are in a unique place. So few have reached that level. You should give yourself a pat on the back.Confid"
431,response,['medical/mental_health_ref'],"Have you tried rehearsing to yourself or a trusted friend what you will present to the class?   The more confident you feel in a safe space, the more chance the"
445,response,['medical/mental_health_ref'],Social Anxiety is scary. You don’t feel safe in relationships and prefer to isolate yourself from the outside world. Is it something you can talk to your parent
446,response,['medical/mental_health_ref'],"It certainly sounds like you have some anxiety. Before deciding whether it was social anxiety or a more general type of anxiety, I would wonder what it is that "
452,response,['medical/mental_health_ref'],"Hi! I'm Amelia. Oh, that is so frustrating! Have you ever heard of social anxiety? Sounds like you may be suffering from it. Here is a link to a quiz... https:/"
454,response,['medical/mental_health_ref'],"There's a lot of layers there to your situation, and I'm focusing on two layers that may be contributing to your feelings of discomfort around others.  One laye"
455,response,['medical/mental_health_ref'],"It might be helpful to have a good understanding of the ""why"" in terms of feeling nervous around people, or the difficulty in developing more comfort. If your d"
457,response,"['phone', 'medical/mental_health_ref']",It sounds like you have taken on a caretaker role for a while as well as experienced some pretty severe interpersonal trauma.  It makes sense that you would fee
460,response,['medical/mental_health_ref'],"It is possible that you could have or be developing an anxiety disorder. There isn't really enough information provided here to suggest a particular disorder, b"
461,response,['medical/mental_health_ref'],"These types of symptoms can be very disruptive to life!  Anxiety often presents in two key ways:  1) physical symptoms such as: racing heart rate, sweaty palms,"
462,response,['medical/mental_health_ref'],"Feelings of anxiety can be scary and sometimes we're not aware of the triggers that lead up to moments of anxiety, i. e., heart racing, sweaty palms, sweating, "
463,response,['medical/mental_health_ref'],"I would suggest keeping a log of those days when you are having a hard time. Items to write would be what were you doing before you felt this way, did you eat a"
464,response,['medical/mental_health_ref'],"Yes, it seems like you may have a type of anxiety: but considering that it is intermittent, it may be a good idea to talk to a therapist and explore what trigge"
465,response,['medical/mental_health_ref'],"Though I don't know for sure, it sounds like anxiety to me. I think it would be helpful if you work with a therapist who specializes in anxiety disorders."
466,response,['medical/mental_health_ref'],"Your, sitting in your car for 30 minutes, story sounds so sad and frustrating.Yes, you're describing classic symptoms of anxiety.Anxiety itself is the indirect "
467,response,['medical/mental_health_ref'],"First, be aware that each end every one of us has anxiety at some point. That certainly seems to fit what you're describing here, but that doesn't mean you have"
468,response,['medical/mental_health_ref'],"Hello, and thank you for your question. First, I want you to know that you are certainly not alone on this issue. Everyone, at some point in time, has a fear of"
470,response,['medical/mental_health_ref'],Would you worry less if you and your partner had a plan as to when you will be together as a couple?Long distance relationships are not for everybody.   Some pe
472,response,['medical/mental_health_ref'],Sorry to read of your suffering.Is it actually permitted that people are able to take support animals to school?I see your point of the animal helping you.  I j
475,response,['medical/mental_health_ref'],"The short answer I could give is that we don't know why it's happening. The longer answer could come from deeper exploration as to your fears, or anxieties, tha"
479,response,['medical/mental_health_ref'],One way to understand panic attacks is as a sign of feeling insecure or lacking confidence in a certain area or characteristic of yourself.The insecurity can so
480,response,['medical/mental_health_ref'],"One of the first things I would suggest is to see if you can keep track of what is leading you to feel anxious. If you shake all the time, consider talking with"
482,response,['medical/mental_health_ref'],"There's no such possibility that you're upset for ""no reason""!The reason is not obvious, not that you are feeling upset in response to nothing at all.What can h"
486,response,['medical/mental_health_ref'],"This answer could be very different depending on the fear, the degree of it, and what it connects to.I wonder the following:On a scale of 1 to 10, how upset, an"
487,response,['medical/mental_health_ref'],"Biologically, fear is designed to protect us from harm. Fear is not always a bad thing, and in fact can be quite healthy and appropriate depending on the situat"
488,response,['medical/mental_health_ref'],"Hello, and thank you for your question. Overcoming fears is something that everyone struggles with at one time or another. Sometimes we come across something th"
492,response,['medical/mental_health_ref'],"This isn't something you can do on your own. If you haven't already, you need to see a medical doctor ASAP to rule out medical causes for this. Many diseases, i"
493,response,['medical/mental_health_ref'],Give yourself a lot of empathy and care for having had a rough childhood and realizing that life can be better than how you were treated when growing up.Be pati
494,response,['medical/mental_health_ref'],"Hello. I have to wonder from a behavioral perspective if what you are doing is useful for you. In other words, does it serve a purpose in some way when you find"
495,response,['medical/mental_health_ref'],"The best way to handle anxiety of this level is with a combination of appropriate medication given to you by a medical doctor, and therapy to help you understan"
499,response,['medical/mental_health_ref'],I am so sorry to hear that you are struggling.  It sounds like you've had a traumatic experience that has impacted your life in many ways.  Without knowing much
500,response,['medical/mental_health_ref'],"Hi Houston, Okay, something's definitely going on, right? My gut is to start with your family physician, because you have some physical symptoms. While it seems"
501,response,['medical/mental_health_ref'],What you are describing sounds like it may be a form of dissociation. Dissociation is our mind's way of disconnecting us from aspects of our experience in an at
503,response,['medical/mental_health_ref'],"Hello, and thank you for your question. You may be right, your physical symptoms of getting sick to your stomach may very well be your nerves or anxiety. That i"
